date,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,weather_main,weather_description,service
2017-01-30,283.37,282.82,282.88,283.87,3.1,90,Clouds,overcast clouds,midi
2017-01-30,283.93,283.47,283.08,284.58,2.6,90,Drizzle,light intensity drizzle,soir
2017-01-30,283.93,283.47,283.08,284.58,2.6,90,Rain,light rain,soir
2017-01-31,284.93,284.62,283.4,285.87,1.0,90,Rain,light rain,midi
2017-01-31,284.93,284.62,283.4,285.87,1.0,90,Mist,mist,midi
2017-01-31,284.62,284.3,282.4,285.51,2.1,90,Clouds,overcast clouds,soir
2017-02-01,285.07,284.41,284.2,285.58,3.6,90,Clouds,overcast clouds,midi
2017-02-01,284.21,283.56,283.38,285.16,4.1,90,Clouds,overcast clouds,soir
2017-02-02,285.74,284.8,284.94,287.45,3.6,0,Clear,sky is clear,midi
2017-02-02,285.61,284.95,284.4,286.58,2.6,90,Rain,light rain,soir
2017-02-03,284.49,283.38,283.5,285.58,5.7,20,Clouds,few clouds,midi
2017-02-03,281.03,278.76,280.38,281.38,3.6,90,Rain,light rain,soir
2017-02-04,280.77,279.48,279.4,281.4,2.1,75,Drizzle,light intensity drizzle,midi
2017-02-04,280.77,279.48,279.4,281.4,2.1,75,Rain,light rain,midi
2017-02-04,278.98,277.39,278.28,279.58,2.1,20,Rain,light rain,soir
2017-02-05,282.27,280.55,281.49,282.87,3.1,90,Clouds,overcast clouds,midi
2017-02-05,280.85,279.57,278.38,282.24,2.1,75,Rain,light rain,soir
2017-02-06,281.35,279.77,280.28,282.45,2.6,40,Clouds,scattered clouds,midi
2017-02-06,280.11,279.28,279.38,280.58,1.54,0,Clear,sky is clear,soir
2017-02-07,283.13,281.32,281.49,284.3,3.6,75,Clouds,broken clouds,midi
2017-02-07,280.81,278.23,278.4,282.21,4.1,0,Clear,sky is clear,soir
2017-02-08,280.97,278.42,280.08,281.38,4.1,90,Clouds,overcast clouds,midi
2017-02-08,279.51,276.14,278.28,280.11,5.1,90,Clouds,overcast clouds,soir
2017-02-09,277.05,274.66,276.28,277.38,2.6,90,Mist,mist,midi
2017-02-09,276.58,273.7,275.83,277.38,3.09,1,Mist,mist,soir
2017-02-10,276.07,272.72,275.16,276.83,3.6,75,Clouds,broken clouds,midi
2017-02-10,273.98,271.01,273.16,274.78,2.6,75,Mist,mist,soir
2017-02-10,273.98,271.01,273.16,274.78,2.6,75,Rain,light rain,soir
2017-02-11,273.68,271.19,273.16,274.4,2.1,90,Mist,mist,midi
2017-02-11,274.06,271.64,273.38,274.51,2.1,90,Mist,mist,soir
2017-02-12,276.24,273.7,275.83,276.61,2.6,90,Mist,mist,midi
2017-02-12,276.24,273.7,275.83,276.61,2.6,90,Rain,moderate rain,midi
2017-02-12,280.67,278.96,277.98,281.96,2.6,0,Clear,sky is clear,soir
2017-02-13,281.88,279.79,281.18,282.31,3.6,0,Clear,sky is clear,midi
2017-02-13,279.76,276.46,278.16,280.96,5.1,0,Clear,sky is clear,soir
2017-02-14,282.18,280.75,281.96,283.4,2.6,90,Rain,light rain,midi
2017-02-14,284.97,284.01,284.18,285.96,3.1,90,Clouds,overcast clouds,soir
2017-02-15,288.58,287.8,287.96,289.24,4.1,0,Clear,sky is clear,midi
2017-02-15,286.46,285.62,284.88,287.58,1.5,0,Clear,sky is clear,soir
2017-02-16,285.75,285.23,284.38,287.58,1.0,75,Rain,light rain,midi
2017-02-16,283.35,282.78,280.88,284.58,1.5,75,Mist,mist,soir
2017-02-16,283.35,282.78,280.88,284.58,1.5,75,Rain,light rain,soir
2017-02-17,281.3,280.69,279.45,282.51,1.5,90,Clouds,overcast clouds,midi
2017-02-17,280.6,279.89,278.88,281.38,1.5,0,Clear,sky is clear,soir
2017-02-18,282.29,281.26,278.45,283.58,2.1,0,Clear,sky is clear,midi
2017-02-18,281.34,279.76,277.98,282.11,2.6,0,Clear,sky is clear,soir
2017-02-19,282.61,281.63,280.38,284.87,2.1,0,Clear,sky is clear,midi
2017-02-19,283.13,281.88,281.78,283.51,2.6,90,Clouds,overcast clouds,soir
2017-02-20,283.69,282.94,282.96,284.24,2.6,90,Clouds,overcast clouds,midi
2017-02-20,284.91,284.44,284.28,285.24,2.6,90,Clouds,overcast clouds,soir
2017-02-21,284.82,284.24,283.96,285.38,4.1,90,Clouds,overcast clouds,midi
2017-02-21,285.0,284.49,284.34,285.58,3.1,90,Drizzle,light intensity drizzle,soir
2017-02-22,284.96,284.02,284.38,285.38,4.1,90,Clouds,overcast clouds,midi
2017-02-22,284.73,283.77,284.34,285.16,4.1,90,Clouds,overcast clouds,soir
2017-02-23,283.97,283.09,283.34,284.58,6.7,90,Rain,light rain,midi
2017-02-23,282.98,279.81,282.18,283.38,7.2,75,Clouds,broken clouds,soir
2017-02-24,281.81,278.8,279.45,282.87,5.7,75,Rain,light rain,midi
2017-02-24,279.76,277.21,277.83,280.81,3.6,0,Clear,sky is clear,soir
2017-02-25,283.3,281.75,282.94,283.87,4.1,0,Clear,sky is clear,midi
2017-02-25,282.98,281.4,282.34,283.58,3.1,0,Clear,sky is clear,soir
2017-02-26,285.22,284.36,284.34,286.24,3.6,90,Clouds,overcast clouds,midi
2017-02-26,285.15,284.49,284.4,285.58,3.6,90,Clouds,overcast clouds,soir
2017-02-27,284.85,284.06,283.98,285.38,7.7,90,Rain,light rain,midi
2017-02-27,281.53,278.1,280.38,282.58,6.7,90,Rain,light intensity shower rain,soir
2017-02-28,280.23,277.51,279.49,280.87,4.1,75,Rain,moderate rain,midi
2017-02-28,280.0,276.76,279.34,280.58,5.1,0,Clear,sky is clear,soir
2017-03-01,280.85,278.54,280.34,281.4,3.6,75,Rain,light rain,midi
2017-03-01,281.64,278.81,273.45,285.38,5.1,90,Rain,moderate rain,soir
2017-03-02,284.54,283.12,283.4,285.87,5.1,40,Clouds,scattered clouds,midi
2017-03-02,282.51,280.56,280.38,283.58,3.6,0,Clear,sky is clear,soir
2017-03-03,286.23,285.16,285.18,286.9,2.6,0,Clear,sky is clear,midi
2017-03-03,286.26,285.32,285.38,286.6,1.5,0,Clear,sky is clear,soir
2017-03-04,281.98,281.46,281.4,282.4,1.5,75,Rain,moderate rain,midi
2017-03-04,280.21,278.06,279.4,280.58,3.1,0,Rain,light rain,soir
2017-03-05,280.53,277.18,278.98,281.78,5.7,75,Rain,moderate rain,midi
2017-03-05,280.82,277.78,278.18,281.96,5.1,75,Rain,light rain,soir
2017-03-06,277.79,275.15,276.7,278.58,3.1,75,Rain,moderate rain,midi
2017-03-06,280.28,278.15,279.38,281.16,3.1,75,Drizzle,light intensity drizzle,soir
2017-03-06,280.28,278.15,279.38,281.16,3.1,75,Rain,light rain,soir
2017-03-07,282.18,279.91,281.49,282.87,4.1,75,Clouds,broken clouds,midi
2017-03-07,280.77,279.48,279.34,281.61,2.1,75,Clouds,broken clouds,soir
2017-03-08,286.83,286.39,286.08,287.45,3.1,90,Clouds,overcast clouds,midi
2017-03-08,285.86,285.59,285.34,286.24,2.6,90,Drizzle,light intensity drizzle,soir
2017-03-08,285.86,285.59,285.34,286.24,2.6,90,Rain,light rain,soir
2017-03-09,287.0,286.58,286.28,287.38,3.6,90,Clouds,overcast clouds,midi
2017-03-09,286.38,285.95,284.98,287.41,2.6,75,Clouds,broken clouds,soir
2017-03-10,283.33,282.65,281.94,285.58,2.6,90,Mist,mist,midi
2017-03-10,282.34,281.88,281.34,283.68,1.5,0,Clear,sky is clear,soir
2017-03-11,287.76,286.45,286.38,288.71,1.5,0,Clear,sky is clear,midi
2017-03-11,286.99,285.63,284.98,287.96,2.1,0,Clear,sky is clear,soir
2017-03-12,288.98,287.79,287.98,289.38,2.6,0,Clear,sky is clear,midi
2017-03-12,286.14,285.56,284.83,287.24,5.1,75,Clouds,broken clouds,soir
2017-03-13,286.71,285.9,285.78,287.38,4.6,90,Clouds,overcast clouds,midi
2017-03-13,286.02,285.14,284.98,286.38,4.6,75,Clouds,broken clouds,soir
2017-03-14,286.69,285.69,285.4,287.4,2.6,75,Clouds,broken clouds,midi
2017-03-14,284.21,283.3,283.83,284.58,4.6,0,Clear,sky is clear,soir
2017-03-15,286.75,286.05,285.94,287.49,2.1,75,Clouds,broken clouds,midi
2017-03-15,286.61,285.73,285.38,287.31,1.5,40,Clouds,scattered clouds,soir
2017-03-16,290.96,290.1,290.34,291.58,3.0,0,Clear,sky is clear,midi
2017-03-16,290.58,289.68,289.4,291.58,1.5,0,Clear,sky is clear,soir
2017-03-17,285.32,284.19,284.9,285.98,3.6,75,Clouds,broken clouds,midi
2017-03-17,283.8,282.44,282.4,284.51,4.1,0,Clear,sky is clear,soir
2017-03-18,285.05,284.57,284.16,285.87,4.6,90,Rain,light rain,midi
2017-03-18,285.05,284.57,284.16,285.87,4.6,90,Drizzle,light intensity drizzle,midi
2017-03-18,286.07,285.58,285.08,286.41,4.1,90,Clouds,overcast clouds,soir
2017-03-19,286.06,285.34,285.38,286.45,4.1,90,Clouds,overcast clouds,midi
2017-03-19,285.87,285.0,285.34,286.24,3.6,90,Clouds,overcast clouds,soir
2017-03-20,285.09,284.06,284.38,285.58,6.2,90,Clouds,overcast clouds,midi
2017-03-20,285.15,284.23,284.83,285.58,5.7,90,Clouds,overcast clouds,soir
2017-03-21,282.88,281.59,282.28,283.58,2.6,90,Rain,light rain,midi
2017-03-21,282.09,280.33,279.98,283.24,3.1,0,Clear,sky is clear,soir
2017-03-22,284.9,283.46,284.28,285.4,5.7,75,Clouds,broken clouds,midi
2017-03-22,283.62,282.34,281.28,285.24,2.1,90,Rain,light rain,soir
2017-03-23,285.7,284.84,284.6,287.4,4.1,75,Rain,light rain,midi
2017-03-23,284.29,283.6,283.3,284.91,3.1,90,Rain,moderate rain,soir
2017-03-24,286.14,285.45,285.4,286.51,4.1,75,Clouds,broken clouds,midi
2017-03-24,284.47,283.62,283.18,284.96,2.6,90,Clouds,overcast clouds,soir
2017-03-25,288.62,287.42,287.28,289.58,6.7,0,Clear,sky is clear,midi
2017-03-25,289.35,287.89,286.4,289.96,4.6,0,Clear,sky is clear,soir
2017-03-26,289.31,288.34,288.2,289.96,2.1,0,Clear,sky is clear,midi
2017-03-26,288.86,287.9,287.38,289.49,3.1,0,Clear,sky is clear,soir
2017-03-27,290.98,289.92,290.18,291.58,3.1,0,Clear,sky is clear,midi
2017-03-27,289.59,288.57,288.83,290.49,3.1,0,Clear,sky is clear,soir
2017-03-28,290.19,289.39,289.78,291.4,3.6,75,Clouds,broken clouds,midi
2017-03-28,289.0,288.08,286.45,289.58,2.6,0,Clear,sky is clear,soir
2017-03-29,291.72,290.86,291.16,292.87,3.1,90,Clouds,overcast clouds,midi
2017-03-29,290.98,290.15,290.34,291.58,2.6,1,Clear,sky is clear,soir
2017-03-30,295.09,294.36,294.27,295.58,3.6,1,Clear,sky is clear,midi
2017-03-30,293.87,292.96,292.83,294.96,2.6,0,Clear,sky is clear,soir
2017-03-31,290.09,289.54,289.34,290.88,4.6,75,Rain,light rain,midi
2017-03-31,289.73,288.85,287.45,290.24,2.6,75,Clouds,broken clouds,soir
2017-04-01,287.55,286.61,286.38,288.3,2.1,75,Clouds,broken clouds,midi
2017-04-01,287.76,286.61,285.08,288.58,3.1,0,Clear,sky is clear,soir
2017-04-02,289.48,288.47,288.49,290.4,1.5,75,Clouds,broken clouds,midi
2017-04-02,288.57,287.55,286.4,289.24,3.6,20,Clouds,few clouds,soir
2017-04-03,291.52,290.48,290.68,292.49,2.6,0,Clear,sky is clear,midi
2017-04-03,290.43,289.26,288.38,291.24,2.6,0,Clear,sky is clear,soir
2017-04-04,290.12,289.26,288.58,290.96,2.6,75,Clouds,broken clouds,midi
2017-04-04,287.05,286.17,285.38,288.01,4.6,0,Clear,sky is clear,soir
2017-04-05,286.86,285.98,284.98,288.4,4.6,90,Clouds,overcast clouds,midi
2017-04-05,287.05,285.88,285.38,287.58,5.1,0,Clear,sky is clear,soir
2017-04-06,286.19,284.72,285.28,286.83,4.63,20,Clouds,few clouds,midi
2017-04-06,285.42,284.09,284.28,285.96,3.6,0,Clear,sky is clear,soir
2017-04-07,289.0,287.92,288.34,289.58,1.5,0,Clear,sky is clear,midi
2017-04-07,289.94,288.93,287.4,290.96,3.1,0,Clear,sky is clear,soir
2017-04-08,291.12,290.23,289.68,292.01,2.1,1,Clear,sky is clear,midi
2017-04-08,291.73,290.77,289.28,292.96,2.1,0,Clear,sky is clear,soir
2017-04-09,296.12,295.31,295.16,296.96,1.5,0,Clear,sky is clear,midi
2017-04-09,296.19,295.33,294.28,297.24,1.0,0,Clear,sky is clear,soir
2017-04-10,288.23,287.31,287.38,289.16,4.1,90,Clouds,overcast clouds,midi
2017-04-10,287.02,285.79,285.38,287.41,5.7,0,Clear,sky is clear,soir
2017-04-11,287.37,285.94,286.94,288.45,2.57,0,Clear,sky is clear,midi
2017-04-11,287.85,286.52,286.4,288.58,2.1,0,Clear,sky is clear,soir
2017-04-12,290.04,288.83,289.1,290.87,4.1,0,Clear,sky is clear,midi
2017-04-12,289.32,288.45,286.78,289.87,3.6,0,Clear,sky is clear,soir
2017-04-13,287.93,286.93,287.38,288.87,1.5,75,Clouds,broken clouds,midi
2017-04-13,287.13,286.23,285.88,287.71,1.5,0,Clear,sky is clear,soir
2017-04-14,288.94,287.8,286.98,289.87,3.6,20,Clouds,few clouds,midi
2017-04-14,287.43,286.27,285.45,288.01,2.1,0,Clear,sky is clear,soir
2017-04-15,285.15,284.52,284.83,285.98,3.6,90,Clouds,overcast clouds,midi
2017-04-15,287.03,286.17,285.98,287.41,2.1,75,Clouds,broken clouds,soir
2017-04-16,286.14,284.8,285.38,287.4,2.6,90,Clouds,overcast clouds,midi
2017-04-16,286.14,284.85,285.08,286.58,2.6,0,Clear,sky is clear,soir
2017-04-17,285.86,284.86,284.16,287.61,4.6,90,Rain,light rain,midi
2017-04-17,284.45,283.15,283.18,284.96,4.1,75,Clouds,broken clouds,soir
2017-04-18,281.98,280.52,281.16,283.45,2.6,75,Rain,light rain,midi
2017-04-18,283.74,281.93,282.38,284.24,4.1,0,Clear,sky is clear,soir
2017-04-19,283.63,281.65,282.58,284.41,5.1,0,Clear,sky is clear,midi
2017-04-19,282.53,280.34,281.38,282.96,4.1,0,Clear,sky is clear,soir
2017-04-20,284.42,282.46,283.78,285.01,3.1,0,Clear,sky is clear,midi
2017-04-20,285.13,283.22,283.38,285.96,2.1,1,Clear,sky is clear,soir
2017-04-21,289.16,287.52,288.83,289.58,2.1,0,Clear,sky is clear,midi
2017-04-21,289.45,288.18,287.4,290.11,2.6,0,Clear,sky is clear,soir
2017-04-22,288.65,287.53,287.78,289.41,2.1,75,Clouds,broken clouds,midi
2017-04-22,284.77,283.84,283.4,285.4,3.6,90,Clouds,overcast clouds,soir
2017-04-23,285.97,284.43,285.38,286.4,5.14,0,Clear,sky is clear,midi
2017-04-23,286.15,284.63,283.4,286.87,3.1,0,Clear,sky is clear,soir
2017-04-24,288.94,287.51,288.16,289.87,1.5,0,Clear,sky is clear,midi
2017-04-24,288.52,287.34,286.45,289.24,2.1,1,Clear,sky is clear,soir
2017-04-25,282.03,280.26,281.38,282.58,3.1,0,Clear,sky is clear,midi
2017-04-25,282.95,280.86,281.4,283.58,4.1,0,Clear,sky is clear,soir
2017-04-26,282.63,281.29,280.94,284.58,2.6,75,Clouds,broken clouds,midi
2017-04-26,280.31,280.31,279.4,280.96,1.0,75,Rain,moderate rain,soir
2017-04-27,282.47,280.51,280.83,284.58,3.6,75,Clouds,broken clouds,midi
2017-04-27,282.78,280.65,281.38,283.24,4.1,0,Clear,sky is clear,soir
2017-04-28,286.08,284.89,283.88,287.87,2.6,75,Clouds,broken clouds,midi
2017-04-28,283.79,282.71,282.4,284.87,1.5,0,Rain,light rain,soir
2017-04-29,288.17,287.03,287.34,289.4,3.6,75,Clouds,broken clouds,midi
2017-04-29,288.27,286.96,287.4,288.91,3.6,0,Clear,sky is clear,soir
2017-04-30,291.7,290.5,290.83,293.01,4.6,0,Clear,sky is clear,midi
2017-04-30,283.91,283.42,283.3,284.58,2.6,90,Rain,moderate rain,soir
2017-05-01,286.96,285.62,285.94,287.87,4.6,75,Rain,light rain,midi
2017-05-01,286.69,285.35,285.94,287.58,4.6,0,Clear,sky is clear,soir
2017-05-02,288.36,287.22,287.83,289.24,3.09,75,Rain,light rain,midi
2017-05-02,287.67,286.54,286.28,288.61,4.6,0,Clear,sky is clear,soir
2017-05-03,284.02,283.43,283.4,285.4,1.0,90,Rain,heavy intensity rain,midi
2017-05-03,283.19,282.63,282.6,283.58,2.6,90,Rain,light rain,soir
2017-05-03,283.19,282.63,282.6,283.58,2.6,90,Drizzle,light intensity drizzle rain,soir
2017-05-04,287.7,286.91,285.38,288.71,1.5,75,Rain,light rain,midi
2017-05-04,285.75,285.26,284.94,287.88,1.5,90,Rain,moderate rain,soir
2017-05-05,288.78,288.15,288.16,289.88,4.1,75,Clouds,broken clouds,midi
2017-05-05,290.68,289.98,289.4,291.21,3.1,0,Clear,sky is clear,soir
2017-05-06,285.13,284.79,284.4,285.58,1.0,90,Rain,light rain,midi
2017-05-06,285.13,284.79,284.4,285.58,1.0,90,Mist,mist,midi
2017-05-06,285.23,284.79,284.38,285.87,2.1,90,Drizzle,light intensity drizzle,soir
2017-05-07,285.52,284.88,284.49,285.96,3.1,90,Clouds,overcast clouds,midi
2017-05-07,285.67,284.88,284.4,286.58,3.1,90,Clouds,overcast clouds,soir
2017-05-08,284.22,282.98,283.4,284.87,5.1,90,Clouds,overcast clouds,midi
2017-05-08,283.57,282.99,282.94,284.4,3.1,90,Drizzle,light intensity drizzle rain,soir
2017-05-09,288.11,286.78,287.4,288.58,5.66,0,Clear,sky is clear,midi
2017-05-09,288.66,287.36,286.78,289.41,3.1,0,Clear,sky is clear,soir
2017-05-10,291.93,290.91,291.34,292.87,4.12,0,Clear,sky is clear,midi
2017-05-10,293.48,292.64,291.4,293.96,3.1,0,Clear,sky is clear,soir
2017-05-11,292.36,291.85,290.9,294.28,5.1,75,Clouds,broken clouds,midi
2017-05-11,287.95,287.76,287.2,288.58,2.6,75,Rain,light rain,soir
2017-05-12,290.09,289.77,281.24,294.38,2.6,75,Thunderstorm,thunderstorm,midi
2017-05-12,290.09,289.77,281.24,294.38,2.6,75,Rain,light rain,midi
2017-05-12,288.76,288.6,286.3,290.68,1.5,0,Thunderstorm,proximity thunderstorm,soir
2017-05-12,288.76,288.6,286.3,290.68,1.5,0,Rain,moderate rain,soir
2017-05-13,292.43,291.8,290.9,293.87,3.6,75,Clouds,broken clouds,midi
2017-05-13,291.55,290.93,290.94,292.38,4.1,75,Clouds,broken clouds,soir
2017-05-14,290.22,289.84,287.49,291.68,2.1,75,Rain,light rain,midi
2017-05-14,291.87,291.16,290.18,292.38,2.1,0,Clear,sky is clear,soir
2017-05-15,295.94,295.48,294.9,296.61,2.1,0,Clear,sky is clear,midi
2017-05-15,295.98,295.47,293.58,297.4,3.1,0,Clear,sky is clear,soir
2017-05-16,299.38,299.38,298.3,300.45,2.6,0,Clear,sky is clear,midi
2017-05-16,299.69,299.69,297.4,300.91,1.0,0,Clear,sky is clear,soir
2017-05-17,301.21,300.55,300.49,301.87,4.12,0,Clear,sky is clear,midi
2017-05-17,294.25,294.37,291.28,296.4,4.6,75,Rain,moderate rain,soir
2017-05-18,293.41,293.19,292.16,294.11,2.6,75,Rain,light rain,midi
2017-05-18,284.9,284.56,283.4,285.9,5.1,90,Rain,moderate rain,soir
2017-05-19,288.83,287.89,287.1,289.87,2.6,40,Rain,light rain,midi
2017-05-19,285.91,284.81,276.4,288.58,3.6,40,Rain,light rain,soir
2017-05-20,289.51,288.72,285.58,290.87,2.6,75,Rain,light rain,midi
2017-05-20,290.11,289.3,288.38,290.91,3.1,0,Clear,sky is clear,soir
2017-05-21,293.29,292.56,292.1,293.96,2.57,0,Clear,sky is clear,midi
2017-05-21,293.08,292.28,292.38,293.58,3.6,0,Clear,sky is clear,soir
2017-05-22,296.73,296.24,295.78,297.24,2.6,0,Clear,sky is clear,midi
2017-05-22,297.72,297.46,296.38,298.58,3.1,0,Clear,sky is clear,soir
2017-05-23,294.99,294.67,293.88,295.61,4.1,0,Clear,sky is clear,midi
2017-05-23,295.51,295.21,294.28,297.16,3.6,0,Clear,sky is clear,soir
2017-05-24,295.28,295.09,294.38,295.87,2.1,75,Clouds,broken clouds,midi
2017-05-24,295.99,295.74,294.18,296.51,4.1,40,Clouds,scattered clouds,soir
2017-05-25,298.15,297.78,296.4,298.87,4.6,0,Clear,sky is clear,midi
2017-05-25,298.33,297.95,297.38,298.96,5.66,0,Clear,sky is clear,soir
2017-05-26,298.8,298.54,298.28,299.24,6.17,0,Clear,sky is clear,midi
2017-05-26,300.42,300.22,299.28,300.96,3.6,0,Clear,sky is clear,soir
2017-05-27,302.92,302.69,300.4,303.87,2.6,0,Clear,sky is clear,midi
2017-05-27,301.18,301.82,299.4,301.87,1.5,0,Clear,sky is clear,soir
2017-05-28,301.75,303.0,299.4,302.4,2.57,0,Clear,sky is clear,midi
2017-05-28,303.12,304.81,299.4,303.96,2.57,0,Clear,sky is clear,soir
2017-05-29,300.49,301.35,299.5,301.4,2.6,0,Clear,sky is clear,midi
2017-05-29,295.98,295.91,294.08,298.58,4.1,90,Rain,light rain,soir
2017-05-30,294.93,294.63,293.38,295.41,4.12,90,Clouds,overcast clouds,midi
2017-05-30,293.76,293.39,291.88,295.4,0.0,20,Clouds,few clouds,soir
2017-05-31,295.34,294.89,294.28,295.91,2.06,75,Clouds,broken clouds,midi
2017-05-31,295.63,295.24,294.4,296.24,0.0,0,Clear,sky is clear,soir
2017-06-01,299.14,299.14,297.98,299.87,2.57,0,Clear,sky is clear,midi
2017-06-01,299.66,299.66,298.78,300.21,0.0,0,Clear,sky is clear,soir
2017-06-02,300.16,300.76,298.38,301.83,1.54,75,Clouds,broken clouds,midi
2017-06-02,294.2,294.5,293.0,295.58,0.0,0,Rain,light rain,soir
2017-06-03,293.31,293.18,290.38,294.38,3.6,75,Clouds,broken clouds,midi
2017-06-03,288.19,288.18,287.83,288.58,0.0,90,Rain,light rain,soir
2017-06-04,291.99,291.18,290.8,293.38,3.09,75,Rain,light rain,midi
2017-06-04,292.49,291.55,291.0,293.4,0.0,0,Clear,sky is clear,soir
2017-06-05,294.44,293.83,293.78,295.87,4.63,75,Clouds,broken clouds,midi
2017-06-05,294.22,293.56,292.9,295.4,0.0,0,Clear,sky is clear,soir
2017-06-06,287.61,286.81,278.87,289.68,9.77,75,Rain,light rain,midi
2017-06-06,288.97,287.99,286.4,290.11,0.0,20,Rain,light rain,soir
2017-06-07,291.12,290.3,289.78,292.38,7.2,75,Clouds,broken clouds,midi
2017-06-07,291.63,290.79,291.16,292.01,0.0,0,Clear,sky is clear,soir
2017-06-08,297.26,296.98,295.8,298.4,5.14,0,Clear,sky is clear,midi
2017-06-08,299.09,298.91,298.08,299.87,0.0,0,Clear,sky is clear,soir
2017-06-09,294.14,293.65,292.9,294.87,5.14,20,Clouds,few clouds,midi
2017-06-09,294.8,294.22,293.4,295.51,0.0,0,Clear,sky is clear,soir
2017-06-10,298.55,298.27,297.4,299.24,3.09,0,Clear,sky is clear,midi
2017-06-10,299.32,299.32,297.98,300.58,0.0,0,Clear,sky is clear,soir
2017-06-11,301.78,301.16,300.38,302.87,3.09,0,Clear,sky is clear,midi
2017-06-11,298.81,298.5,296.08,300.4,0.0,0,Clear,sky is clear,soir
2017-06-12,293.45,292.79,291.4,294.4,3.6,75,Clouds,broken clouds,midi
2017-06-12,293.52,292.94,291.38,294.4,3.1,0,Clear,sky is clear,soir
2017-06-13,295.29,294.71,294.3,296.01,1.5,0,Clear,sky is clear,midi
2017-06-13,295.56,295.21,293.4,296.21,3.1,0,Clear,sky is clear,soir
2017-06-14,300.29,300.17,298.4,301.71,3.6,0,Clear,sky is clear,midi
2017-06-14,301.68,301.38,300.08,302.87,2.1,0,Clear,sky is clear,soir
2017-06-15,300.95,301.38,299.4,302.4,2.1,0,Clear,sky is clear,midi
2017-06-15,298.55,298.37,295.4,299.4,3.6,0,Clear,sky is clear,soir
2017-06-16,294.34,293.79,292.98,295.38,3.1,75,Clouds,broken clouds,midi
2017-06-16,295.34,294.84,293.45,295.96,2.1,20,Clouds,few clouds,soir
2017-06-17,298.29,298.22,297.38,299.58,2.1,75,Clouds,broken clouds,midi
2017-06-17,299.77,299.77,299.08,300.24,3.6,0,Clear,sky is clear,soir
2017-06-18,300.72,300.84,299.9,301.38,4.63,0,Clear,sky is clear,midi
2017-06-18,301.53,301.48,300.38,301.96,4.63,0,Clear,sky is clear,soir
2017-06-19,303.73,302.73,302.4,304.38,2.1,0,Clear,sky is clear,midi
2017-06-19,305.43,304.29,302.88,306.87,2.1,0,Clear,sky is clear,soir
2017-06-20,306.5,305.91,305.4,307.4,2.6,1,Clear,sky is clear,midi
2017-06-20,305.5,304.77,301.78,306.41,4.1,0,Clear,sky is clear,soir
2017-06-21,308.46,309.49,307.38,308.96,2.1,0,Clear,sky is clear,midi
2017-06-21,308.3,308.26,307.18,309.24,3.6,0,Clear,sky is clear,soir
2017-06-22,306.16,307.17,304.9,306.61,2.6,0,Clear,sky is clear,midi
2017-06-22,299.95,300.98,296.45,303.4,5.7,0,Clear,sky is clear,soir
2017-06-23,295.1,294.73,292.88,296.87,3.6,75,Clouds,broken clouds,midi
2017-06-23,295.51,295.13,292.45,297.4,2.1,40,Clouds,scattered clouds,soir
2017-06-24,295.88,295.49,294.96,297.45,4.1,90,Clouds,overcast clouds,midi
2017-06-24,298.62,298.32,297.4,299.24,3.6,0,Clear,sky is clear,soir
2017-06-25,298.4,298.16,297.45,299.38,3.1,75,Clouds,broken clouds,midi
2017-06-25,299.16,299.16,298.28,299.58,3.1,0,Clear,sky is clear,soir
2017-06-26,299.76,299.76,298.45,300.71,2.1,40,Clouds,scattered clouds,midi
2017-06-26,300.23,300.4,298.78,300.96,3.1,0,Clear,sky is clear,soir
2017-06-27,297.41,297.56,295.68,298.45,3.1,90,Rain,moderate rain,midi
2017-06-27,295.23,295.66,294.87,295.58,1.5,90,Rain,light rain,soir
2017-06-28,286.69,286.11,275.24,298.58,3.6,75,Rain,light rain,midi
2017-06-28,292.76,292.79,291.98,293.38,1.5,75,Rain,light rain,soir
2017-06-29,293.6,293.03,292.45,295.4,4.6,75,Clouds,broken clouds,midi
2017-06-29,291.68,291.47,289.4,292.41,3.6,0,Clear,sky is clear,soir
2017-06-30,290.24,290.22,282.4,294.47,1.5,90,Rain,moderate rain,midi
2017-06-30,291.64,291.69,290.34,292.45,2.1,90,Rain,light rain,soir
2017-07-01,288.94,288.92,288.34,289.88,2.6,90,Rain,moderate rain,midi
2017-07-01,293.94,293.59,292.98,294.58,3.1,0,Clear,sky is clear,soir
